┌────────────┬───────────────────────┐
│    date    │  moving_7d_avg_prcp   │
│    date    │        double         │
├────────────┼───────────────────────┤
│ 2013-07-01 │                       │
│ 2020-03-18 │   0.15571428571428572 │
│ 2020-03-19 │   0.15571428571428572 │
│ 2020-03-20 │   0.32142857142857145 │
│ 2020-03-21 │   0.29857142857142854 │
│ 2020-03-22 │   0.29999999999999993 │
│ 2020-03-23 │   0.16714285714285712 │
│ 2020-03-24 │   0.16714285714285712 │
│ 2020-03-25 │    0.2314285714285714 │
│ 2020-03-26 │   0.23857142857142857 │
│ 2020-03-27 │   0.07857142857142858 │
│ 2020-03-28 │   0.08714285714285716 │
│ 2020-03-29 │   0.08571428571428573 │
│ 2020-03-30 │   0.08571428571428573 │
│ 2020-03-31 │    0.1042857142857143 │
│ 2020-04-01 │  0.042857142857142864 │
│ 2020-04-02 │   0.03571428571428571 │
│ 2020-04-03 │                  0.04 │
│ 2020-04-04 │   0.03142857142857143 │
│ 2020-04-05 │  0.060000000000000005 │
│ 2020-04-06 │   0.07714285714285715 │
│ 2020-04-07 │  0.060000000000000005 │
│ 2020-04-08 │   0.05714285714285715 │
│ 2020-04-09 │   0.05714285714285715 │
│ 2020-04-10 │   0.32142857142857145 │
│ 2020-04-11 │   0.32142857142857145 │
│ 2020-04-12 │    0.2928571428571428 │
│ 2020-04-13 │    0.2757142857142857 │
│ 2020-04-14 │    0.2842857142857143 │
│ 2020-04-15 │    0.3157142857142857 │
│ 2020-04-16 │    0.3157142857142857 │
│ 2020-04-17 │   0.04142857142857143 │
│ 2020-04-18 │   0.06714285714285714 │
│ 2020-04-19 │   0.06714285714285714 │
│ 2020-04-20 │   0.08571428571428573 │
│ 2020-04-21 │    0.1442857142857143 │
│ 2020-04-22 │   0.11285714285714286 │
│ 2020-04-23 │    0.1442857142857143 │
│ 2020-04-24 │    0.1442857142857143 │
│ 2020-04-25 │   0.11857142857142856 │
│ 2020-04-26 │                  0.12 │
│ 2020-04-27 │   0.20285714285714285 │
│ 2020-04-28 │   0.16428571428571428 │
│ 2020-04-29 │   0.16428571428571428 │
│ 2020-04-30 │   0.13857142857142857 │
│ 2020-05-01 │   0.13857142857142857 │
│ 2020-05-02 │   0.13857142857142857 │
│ 2020-05-03 │    0.1457142857142857 │
│ 2020-05-04 │   0.04428571428571428 │
│ 2020-05-05 │   0.07857142857142858 │
│ 2020-05-06 │   0.08285714285714287 │
│ 2020-05-07 │   0.07714285714285715 │
│ 2020-05-08 │    0.0842857142857143 │
│ 2020-05-09 │    0.0842857142857143 │
│ 2020-05-10 │   0.07571428571428572 │
│ 2020-05-11 │   0.07571428571428572 │
│ 2020-05-12 │  0.021428571428571432 │
│ 2020-05-13 │  0.018571428571428572 │
│ 2020-05-14 │  0.018571428571428572 │
│ 2020-05-15 │  0.011428571428571429 │
│ 2020-05-16 │  0.011428571428571429 │
│ 2020-05-17 │  0.011428571428571429 │
│ 2020-05-18 │  0.011428571428571429 │
│ 2020-05-19 │  0.005714285714285714 │
│ 2020-05-20 │   0.09714285714285716 │
│ 2020-05-21 │   0.09714285714285716 │
│ 2020-05-22 │   0.09714285714285716 │
│ 2020-05-23 │   0.09714285714285716 │
│ 2020-05-24 │   0.09714285714285716 │
│ 2020-05-25 │   0.09714285714285716 │
│ 2020-05-26 │   0.09714285714285716 │
│ 2020-05-27 │ 0.0071428571428571435 │
│ 2020-05-28 │ 0.0071428571428571435 │
│ 2020-05-29 │ 0.0071428571428571435 │
│ 2020-05-30 │ 0.0071428571428571435 │
│ 2020-05-31 │   0.07142857142857142 │
│ 2020-06-01 │   0.09428571428571429 │
│ 2020-06-02 │   0.12714285714285714 │
│ 2020-06-03 │   0.13285714285714284 │
│ 2020-06-04 │   0.13285714285714284 │
│ 2020-06-05 │   0.13285714285714284 │
│ 2020-06-06 │   0.13285714285714284 │
│ 2020-06-07 │   0.06857142857142857 │
│ 2020-06-08 │   0.05285714285714286 │
│ 2020-06-09 │  0.015714285714285715 │
│ 2020-06-10 │ 0.0071428571428571435 │
│ 2020-06-11 │ 0.0071428571428571435 │
│ 2020-06-12 │ 0.0071428571428571435 │
│ 2020-06-13 │ 0.0071428571428571435 │
│ 2020-06-14 │ 0.0071428571428571435 │
│ 2020-06-15 │                   0.0 │
│ 2020-06-16 │                   0.0 │
│ 2020-06-17 │                   0.0 │
│ 2020-06-18 │                   0.0 │
│ 2020-06-19 │                   0.0 │
│ 2020-06-20 │                   0.0 │
│ 2020-06-21 │                   0.0 │
│ 2020-06-22 │                   0.0 │
│ 2020-06-23 │                   0.0 │
│ 2020-06-24 │  0.012857142857142857 │
│ 2020-06-25 │  0.028571428571428574 │
│ 2020-06-26 │   0.11142857142857143 │
│ 2020-06-27 │   0.11142857142857143 │
│ 2020-06-28 │   0.11571428571428573 │
│ 2020-06-29 │   0.11571428571428573 │
│ 2020-06-30 │   0.13428571428571429 │
│ 2020-07-01 │   0.12142857142857143 │
│ 2020-07-02 │   0.10571428571428572 │
│ 2020-07-03 │                   0.1 │
│ 2020-07-04 │                   0.1 │
│ 2020-07-05 │   0.09857142857142857 │
│ 2020-07-06 │   0.09857142857142857 │
│ 2020-07-07 │    0.4428571428571429 │
│ 2020-07-08 │    0.5514285714285715 │
│ 2020-07-09 │    0.5571428571428572 │
│ 2020-07-10 │   0.48285714285714293 │
│ 2020-07-11 │   0.48285714285714293 │
│ 2020-07-12 │                  0.48 │
│ 2020-07-13 │                  0.48 │
│ 2020-07-14 │   0.12142857142857144 │
│ 2020-07-15 │  0.012857142857142857 │
│ 2020-07-16 │ 0.0071428571428571435 │
│ 2020-07-17 │  0.004285714285714286 │
│ 2020-07-18 │  0.004285714285714286 │
│ 2020-07-19 │   0.20714285714285713 │
│ 2020-07-20 │   0.20714285714285713 │
│ 2020-07-21 │   0.22999999999999998 │
│ 2020-07-22 │   0.22999999999999998 │
│ 2020-07-23 │   0.22999999999999998 │
│ 2020-07-24 │   0.22999999999999998 │
│ 2020-07-25 │   0.22999999999999998 │
│ 2020-07-26 │  0.027142857142857142 │
│ 2020-07-27 │  0.038571428571428576 │
│ 2020-07-28 │   0.12285714285714286 │
│ 2020-07-29 │   0.12285714285714286 │
│ 2020-07-30 │   0.12285714285714286 │
│ 2020-07-31 │   0.19999999999999998 │
│ 2020-08-01 │    0.2785714285714286 │
│ 2020-08-02 │    0.2785714285714286 │
│ 2020-08-03 │    0.2671428571428572 │
│ 2020-08-04 │   0.22142857142857145 │
│ 2020-08-05 │   0.22142857142857145 │
│ 2020-08-06 │   0.22142857142857145 │
│ 2020-08-07 │    0.1442857142857143 │
│ 2020-08-08 │   0.06571428571428571 │
│ 2020-08-09 │   0.31714285714285717 │
│ 2020-08-10 │    0.3514285714285714 │
│ 2020-08-11 │    0.2857142857142857 │
│ 2020-08-12 │    0.2857142857142857 │
│ 2020-08-13 │    0.3157142857142857 │
│ 2020-08-14 │   0.33571428571428574 │
│ 2020-08-15 │    0.3642857142857143 │
│ 2020-08-16 │   0.13285714285714287 │
│ 2020-08-17 │   0.09857142857142857 │
│ 2020-08-18 │   0.09857142857142857 │
│ 2020-08-19 │   0.09857142857142857 │
│ 2020-08-20 │   0.06857142857142857 │
│ 2020-08-21 │   0.04857142857142858 │
│ 2020-08-22 │   0.07142857142857142 │
│ 2020-08-23 │   0.05142857142857143 │
│ 2020-08-24 │   0.11142857142857143 │
│ 2020-08-25 │   0.11142857142857143 │
│ 2020-08-26 │   0.11285714285714286 │
│ 2020-08-27 │   0.11285714285714286 │
│ 2020-08-28 │   0.11285714285714286 │
│ 2020-08-29 │   0.09428571428571429 │
│ 2020-08-30 │    0.1142857142857143 │
│ 2020-08-31 │    0.1557142857142857 │
│ 2020-09-01 │    0.1557142857142857 │
│ 2020-09-02 │    0.1542857142857143 │
│ 2020-09-03 │    0.1542857142857143 │
│ 2020-09-04 │    0.1542857142857143 │
│ 2020-09-05 │   0.12142857142857143 │
│ 2020-09-06 │   0.10142857142857142 │
│ 2020-09-07 │   0.17142857142857143 │
│ 2020-09-08 │   0.17142857142857143 │
│ 2020-09-09 │   0.17142857142857143 │
│ 2020-09-10 │   0.17142857142857143 │
│ 2020-09-11 │   0.17142857142857143 │
│ 2020-09-12 │   0.17142857142857143 │
│ 2020-09-13 │   0.17142857142857143 │
│ 2020-09-14 │                   0.0 │
│ 2020-09-15 │                   0.0 │
│ 2020-09-16 │                   0.0 │
│ 2020-09-17 │                   0.0 │
│ 2020-09-18 │                   0.0 │
│ 2020-09-19 │                   0.0 │
│ 2020-09-20 │                   0.0 │
│ 2020-09-21 │                   0.0 │
│ 2020-09-22 │                   0.0 │
│ 2020-09-23 │                   0.0 │
│ 2020-09-24 │  0.004285714285714286 │
│ 2020-09-25 │ 0.0071428571428571435 │
│ 2020-09-26 │   0.07428571428571429 │
│ 2020-09-27 │   0.23714285714285713 │
│ 2020-09-28 │   0.23714285714285713 │
│ 2020-09-29 │   0.24285714285714285 │
│ 2020-09-30 │   0.24285714285714285 │
│ 2020-10-01 │   0.23857142857142857 │
│ 2020-10-02 │    0.2357142857142857 │
│ 2020-10-03 │   0.16857142857142857 │
│ 2020-10-04 │  0.008571428571428572 │
│ 2020-10-05 │  0.008571428571428572 │
│ 2020-10-06 │  0.002857142857142857 │
│ 2020-10-07 │  0.002857142857142857 │
│ 2020-10-08 │  0.002857142857142857 │
│ 2020-10-09 │   0.13999999999999999 │
│ 2020-10-10 │   0.18857142857142858 │
│ 2020-10-11 │   0.18571428571428572 │
│ 2020-10-12 │   0.18571428571428572 │
│ 2020-10-13 │                  0.38 │
│ 2020-10-14 │    0.3814285714285714 │
│ 2020-10-15 │    0.3814285714285714 │
│ 2020-10-16 │    0.2442857142857143 │
│ 2020-10-17 │   0.19571428571428573 │
│ 2020-10-18 │   0.19571428571428573 │
│ 2020-10-19 │   0.19571428571428573 │
│ 2020-10-20 │ 0.0014285714285714286 │
│ 2020-10-21 │                   0.0 │
│ 2020-10-22 │  0.002857142857142857 │
│ 2020-10-23 │  0.005714285714285714 │
│ 2020-10-24 │  0.005714285714285714 │
│ 2020-10-25 │   0.02142857142857143 │
│ 2020-10-26 │                  0.24 │
│ 2020-10-27 │    0.3314285714285714 │
│ 2020-10-28 │    0.3314285714285714 │
│ 2020-10-29 │   0.38571428571428573 │
│ 2020-10-30 │    0.3828571428571429 │
│ 2020-10-31 │    0.3828571428571429 │
│ 2020-11-01 │    0.3671428571428571 │
│ 2020-11-02 │   0.14857142857142858 │
│ 2020-11-03 │   0.05714285714285715 │
│ 2020-11-04 │   0.05714285714285715 │
│ 2020-11-05 │                   0.0 │
│ 2020-11-06 │                   0.0 │
│ 2020-11-07 │                   0.0 │
│ 2020-11-08 │   0.11142857142857143 │
│ 2020-11-09 │    0.1457142857142857 │
│ 2020-11-10 │   0.17285714285714285 │
│ 2020-11-11 │   0.17285714285714285 │
│ 2020-11-12 │   0.18285714285714286 │
│ 2020-11-13 │   0.18285714285714286 │
│ 2020-11-14 │   0.18285714285714286 │
│ 2020-11-15 │   0.07142857142857142 │
│ 2020-11-16 │  0.037142857142857144 │
│ 2020-11-17 │                  0.01 │
│ 2020-11-18 │                  0.01 │
│ 2020-11-19 │                   0.0 │
│ 2020-11-20 │   0.07714285714285715 │
│ 2020-11-21 │   0.07714285714285715 │
│ 2020-11-22 │   0.07714285714285715 │
│ 2020-11-23 │                  0.19 │
│ 2020-11-24 │                  0.19 │
│ 2020-11-25 │                  0.19 │
│ 2020-11-26 │                  0.19 │
│ 2020-11-27 │   0.25285714285714284 │
│ 2020-11-28 │   0.25285714285714284 │
│ 2020-11-29 │   0.25285714285714284 │
│ 2020-11-30 │   0.13999999999999999 │
│ 2020-12-01 │   0.15571428571428572 │
│ 2020-12-02 │    0.3014285714285715 │
│ 2020-12-03 │    0.3014285714285715 │
│ 2020-12-04 │   0.16142857142857145 │
│ 2020-12-05 │   0.16142857142857145 │
│ 2020-12-06 │    0.1685714285714286 │
│ 2020-12-07 │    0.1685714285714286 │
│ 2020-12-08 │   0.15285714285714286 │
│ 2020-12-09 │ 0.0071428571428571435 │
│ 2020-12-10 │ 0.0071428571428571435 │
│ 2020-12-11 │   0.04428571428571428 │
│ 2020-12-12 │   0.04428571428571428 │
│ 2020-12-13 │                  0.16 │
│ 2020-12-14 │   0.25428571428571434 │
│ 2020-12-15 │   0.25428571428571434 │
│ 2020-12-16 │   0.25428571428571434 │
│ 2020-12-17 │    0.2557142857142857 │
│ 2020-12-18 │   0.21857142857142858 │
│ 2020-12-19 │   0.21857142857142858 │
│ 2020-12-20 │   0.09571428571428572 │
│ 2020-12-21 │   0.03571428571428571 │
│ 2020-12-22 │   0.16714285714285712 │
│ 2020-12-23 │   0.16714285714285712 │
│ 2020-12-24 │   0.16571428571428573 │
│ 2020-12-25 │   0.16571428571428573 │
│ 2020-12-26 │   0.16571428571428573 │
│ 2020-12-27 │   0.16571428571428573 │
│ 2020-12-28 │   0.19999999999999998 │
│ 2020-12-29 │   0.15714285714285717 │
│ 2020-12-30 │    0.1642857142857143 │
│ 2020-12-31 │   0.19571428571428573 │
│ 2021-01-01 │    0.1985714285714286 │
│ 2021-01-02 │    0.1985714285714286 │
│ 2021-01-03 │    0.1985714285714286 │
│ 2021-01-04 │                  0.13 │
│ 2021-01-05 │   0.04142857142857143 │
│ 2021-01-06 │   0.03428571428571429 │
│ 2021-01-07 │  0.002857142857142857 │
│ 2021-01-08 │                   0.0 │
│ 2021-01-09 │                   0.0 │
│ 2021-01-10 │                   0.0 │
│ 2021-01-11 │                   0.0 │
│ 2021-01-12 │  0.054285714285714284 │
│ 2021-01-13 │   0.16571428571428573 │
│ 2021-01-14 │   0.16571428571428573 │
│ 2021-01-15 │   0.16571428571428573 │
│ 2021-01-16 │   0.16571428571428573 │
│ 2021-01-17 │    0.1685714285714286 │
│ 2021-01-18 │    0.1685714285714286 │
│ 2021-01-19 │    0.1142857142857143 │
│ 2021-01-20 │  0.002857142857142857 │
│ 2021-01-21 │  0.002857142857142857 │
│ 2021-01-22 │  0.002857142857142857 │
│ 2021-01-23 │  0.017142857142857144 │
│ 2021-01-24 │  0.014285714285714287 │
│ 2021-01-25 │  0.014285714285714287 │
│ 2021-01-26 │  0.014285714285714287 │
│ 2021-01-27 │  0.014285714285714287 │
│ 2021-01-28 │   0.03142857142857143 │
│ 2021-01-29 │   0.29571428571428576 │
│ 2021-01-30 │                   0.3 │
│ 2021-01-31 │   0.30142857142857143 │
│ 2021-02-01 │   0.30142857142857143 │
│ 2021-02-02 │    0.3114285714285714 │
│ 2021-02-03 │    0.3114285714285714 │
│ 2021-02-04 │   0.35000000000000003 │
│ 2021-02-05 │   0.08571428571428573 │
│ 2021-02-06 │   0.06714285714285714 │
│ 2021-02-07 │   0.06714285714285714 │
│ 2021-02-08 │   0.08142857142857143 │
│ 2021-02-09 │   0.07142857142857142 │
│ 2021-02-10 │   0.07142857142857142 │
│ 2021-02-11 │  0.015714285714285715 │
│ 2021-02-12 │  0.018571428571428572 │
│ 2021-02-13 │    0.1357142857142857 │
│ 2021-02-14 │   0.13428571428571429 │
│ 2021-02-15 │    0.1842857142857143 │
│ 2021-02-16 │   0.20428571428571432 │
│ 2021-02-17 │   0.20428571428571432 │
│ 2021-02-18 │   0.20428571428571432 │
│ 2021-02-19 │   0.27571428571428575 │
│ 2021-02-20 │                  0.16 │
│ 2021-02-21 │                  0.16 │
│ 2021-02-22 │   0.09571428571428572 │
│ 2021-02-23 │   0.07571428571428572 │
│ 2021-02-24 │   0.13142857142857142 │
│ 2021-02-25 │   0.16285714285714287 │
│ 2021-02-26 │   0.11142857142857143 │
│ 2021-02-27 │                  0.11 │
│ 2021-02-28 │                  0.11 │
│ 2021-03-01 │                  0.11 │
│ 2021-03-02 │                  0.11 │
│ 2021-03-03 │  0.054285714285714284 │
│ 2021-03-04 │  0.022857142857142857 │
│ 2021-03-05 │                   0.0 │
│ 2021-03-06 │                   0.0 │
│ 2021-03-07 │                   0.0 │
│ 2021-03-08 │                   0.0 │
│ 2021-03-09 │                   0.0 │
│ 2021-03-10 │                   0.0 │
│ 2021-03-11 │                   0.0 │
│ 2021-03-12 │                   0.0 │
│ 2021-03-13 │                   0.0 │
│ 2021-03-14 │                   0.0 │
│ 2021-03-15 │   0.08571428571428572 │
│ 2021-03-16 │   0.09571428571428571 │
│ 2021-03-17 │   0.09571428571428571 │
│ 2021-03-18 │   0.09571428571428571 │
│ 2021-03-19 │   0.09571428571428571 │
│ 2021-03-20 │   0.09571428571428571 │
│ 2021-03-21 │   0.27714285714285714 │
│ 2021-03-22 │   0.19285714285714287 │
│ 2021-03-23 │                  0.21 │
│ 2021-03-24 │                  0.21 │
│ 2021-03-25 │   0.31857142857142856 │
│ 2021-03-26 │   0.31857142857142856 │
│ 2021-03-27 │   0.31857142857142856 │
│ 2021-03-28 │   0.18714285714285714 │
│ 2021-03-29 │   0.18999999999999997 │
│ 2021-03-30 │   0.16285714285714284 │
│ 2021-03-31 │   0.16285714285714284 │
│ 2021-04-01 │  0.054285714285714284 │
│ 2021-04-02 │  0.054285714285714284 │
│ 2021-04-03 │  0.054285714285714284 │
│ 2021-04-04 │  0.004285714285714286 │
│ 2021-04-05 │                   0.0 │
│ 2021-04-06 │ 0.0014285714285714286 │
│ 2021-04-07 │  0.002857142857142857 │
│ 2021-04-08 │   0.06285714285714286 │
│ 2021-04-09 │   0.13285714285714284 │
│ 2021-04-10 │   0.14142857142857143 │
│ 2021-04-11 │   0.14142857142857143 │
│ 2021-04-12 │   0.25999999999999995 │
│ 2021-04-13 │    0.2642857142857143 │
│ 2021-04-14 │   0.26285714285714284 │
│ 2021-04-15 │   0.20285714285714285 │
│ 2021-04-16 │   0.13285714285714284 │
│ 2021-04-17 │   0.12428571428571429 │
│ 2021-04-18 │   0.13999999999999999 │
│ 2021-04-19 │   0.02142857142857143 │
│ 2021-04-20 │  0.015714285714285715 │
│ 2021-04-21 │  0.015714285714285715 │
│ 2021-04-22 │   0.09999999999999999 │
│ 2021-04-23 │   0.09999999999999999 │
│ 2021-04-24 │   0.09999999999999999 │
│ 2021-04-25 │   0.09142857142857143 │
│ 2021-04-26 │   0.09428571428571429 │
│ 2021-04-27 │   0.09857142857142857 │
│ 2021-04-28 │   0.09857142857142857 │
│ 2021-04-29 │  0.014285714285714287 │
│ 2021-04-30 │   0.09714285714285713 │
│ 2021-05-01 │   0.12999999999999998 │
│ 2021-05-02 │   0.16714285714285712 │
│ 2021-05-03 │   0.16428571428571428 │
│ 2021-05-04 │   0.15999999999999998 │
│ 2021-05-05 │   0.16714285714285712 │
│ 2021-05-06 │   0.23428571428571426 │
│ 2021-05-07 │   0.15571428571428572 │
│ 2021-05-08 │   0.12285714285714286 │
│ 2021-05-09 │   0.07857142857142858 │
│ 2021-05-10 │   0.07857142857142858 │
│ 2021-05-11 │   0.07857142857142858 │
│ 2021-05-12 │   0.07142857142857142 │
│ 2021-05-13 │  0.005714285714285714 │
│ 2021-05-14 │ 0.0014285714285714286 │
│ 2021-05-15 │ 0.0014285714285714286 │
│ 2021-05-16 │ 0.0014285714285714286 │
│ 2021-05-17 │ 0.0014285714285714286 │
│ 2021-05-18 │ 0.0014285714285714286 │
│ 2021-05-19 │ 0.0014285714285714286 │
│ 2021-05-20 │                   0.0 │
│ 2021-05-21 │                   0.0 │
│ 2021-05-22 │                   0.0 │
│ 2021-05-23 │                  0.01 │
│ 2021-05-24 │  0.012857142857142859 │
│ 2021-05-25 │   0.18714285714285714 │
│ 2021-05-26 │   0.25285714285714284 │
│ 2021-05-27 │                  0.38 │
│ 2021-05-28 │    0.3828571428571429 │
│ 2021-05-29 │    0.3828571428571429 │
│ 2021-05-30 │   0.37285714285714283 │
│ 2021-05-31 │   0.42428571428571427 │
│ 2021-06-01 │    0.3057142857142857 │
│ 2021-06-02 │   0.24000000000000002 │
│ 2021-06-03 │   0.11285714285714286 │
│ 2021-06-04 │   0.12000000000000001 │
│ 2021-06-05 │   0.18714285714285714 │
│ 2021-06-06 │   0.18857142857142858 │
│ 2021-06-07 │   0.13428571428571429 │
│ 2021-06-08 │   0.07857142857142858 │
│ 2021-06-09 │   0.07857142857142858 │
│ 2021-06-10 │                  0.08 │
│ 2021-06-11 │   0.10142857142857142 │
│ 2021-06-12 │   0.03428571428571429 │
│ 2021-06-13 │  0.032857142857142856 │
│ 2021-06-14 │  0.032857142857142856 │
│ 2021-06-15 │  0.032857142857142856 │
│ 2021-06-16 │   0.05285714285714286 │
│ 2021-06-17 │   0.05142857142857143 │
│ 2021-06-18 │                  0.02 │
│ 2021-06-19 │  0.054285714285714284 │
│ 2021-06-20 │  0.054285714285714284 │
│ 2021-06-21 │  0.054285714285714284 │
│ 2021-06-22 │  0.054285714285714284 │
│ 2021-06-23 │  0.039999999999999994 │
│ 2021-06-24 │  0.039999999999999994 │
│ 2021-06-25 │  0.039999999999999994 │
│ 2021-06-26 │  0.005714285714285714 │
│ 2021-06-27 │   0.09857142857142857 │
│ 2021-06-28 │   0.22714285714285715 │
│ 2021-06-29 │    0.3228571428571429 │
│ 2021-06-30 │    0.3657142857142857 │
│ 2021-07-01 │    0.3657142857142857 │
│ 2021-07-02 │    0.3657142857142857 │
│ 2021-07-03 │   0.44428571428571434 │
│ 2021-07-04 │    0.3514285714285714 │
│ 2021-07-05 │    0.5471428571428572 │
│ 2021-07-06 │    0.7457142857142858 │
│ 2021-07-07 │    0.7357142857142858 │
│ 2021-07-08 │    0.7371428571428572 │
│ 2021-07-09 │    0.9400000000000001 │
│ 2021-07-10 │    0.8614285714285713 │
│ 2021-07-11 │    0.8614285714285713 │
│ 2021-07-12 │    0.5371428571428571 │
│ 2021-07-13 │   0.24285714285714285 │
│ 2021-07-14 │    0.2928571428571428 │
│ 2021-07-15 │    0.2957142857142857 │
│ 2021-07-16 │   0.09428571428571429 │
│ 2021-07-17 │   0.09428571428571429 │
│ 2021-07-18 │   0.10142857142857144 │
│ 2021-07-19 │   0.10142857142857144 │
│ 2021-07-20 │   0.10285714285714287 │
│ 2021-07-21 │  0.014285714285714285 │
│ 2021-07-22 │                  0.08 │
│ 2021-07-23 │                  0.19 │
│ 2021-07-24 │                  0.19 │
│ 2021-07-25 │   0.20285714285714285 │
│ 2021-07-26 │   0.26999999999999996 │
│ 2021-07-27 │   0.26857142857142857 │
│ 2021-07-28 │   0.26857142857142857 │
│ 2021-07-29 │   0.20428571428571432 │
│ 2021-07-30 │   0.09285714285714286 │
│ 2021-07-31 │   0.09285714285714286 │
│ 2021-08-01 │   0.07285714285714286 │
│ 2021-08-02 │  0.005714285714285714 │
│ 2021-08-03 │  0.005714285714285714 │
│ 2021-08-04 │  0.005714285714285714 │
│ 2021-08-05 │                  0.03 │
│ 2021-08-06 │                  0.03 │
│ 2021-08-07 │   0.14857142857142858 │
│ 2021-08-08 │    0.1742857142857143 │
│ 2021-08-09 │    0.1742857142857143 │
│ 2021-08-10 │    0.1742857142857143 │
│ 2021-08-11 │    0.1742857142857143 │
│ 2021-08-12 │    0.1442857142857143 │
│ 2021-08-13 │    0.1442857142857143 │
│ 2021-08-14 │  0.025714285714285714 │
│ 2021-08-15 │                   0.0 │
│ 2021-08-16 │  0.028571428571428574 │
│ 2021-08-17 │  0.028571428571428574 │
│ 2021-08-18 │    0.6642857142857144 │
│ 2021-08-19 │    1.0457142857142858 │
│ 2021-08-20 │    1.1985714285714286 │
│ 2021-08-21 │    1.1985714285714286 │
│ 2021-08-22 │    1.1985714285714286 │
│ 2021-08-23 │                  1.17 │
│ 2021-08-24 │    1.2657142857142856 │
│ 2021-08-25 │                  0.63 │
│ 2021-08-26 │    0.2485714285714286 │
│ 2021-08-27 │   0.09571428571428572 │
│ 2021-08-28 │   0.09571428571428572 │
│ 2021-08-29 │                       │
│ 2021-08-30 │                       │
│ 2021-08-31 │                       │
├────────────┴───────────────────────┤
│ 2984 rows                2 columns │
└────────────────────────────────────┘
